Title,Number_of_Reviews,Rating,Bought_Last_Month,Price_After_Discount,MRP,Image_URL,Product_ID,Star_Rating_Percentage
"GeekShare G.S.TAC Edge Compatible with Skin Xbox Series X/S Controller, Anti-Slip Silicone Protective Cover Skin Case with 2 Thumb Grip Caps",null,null,null,"1,600","₹1,60,000",https://m.media-amazon.com/images/I/61kZatsHkUL._AC_UY218_.jpg,287,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
EXIDE 10 Amp 12/24 Volt Solar Charge Controller,183,"3.2 out of 5 stars, rating details",null,399,₹799,https://m.media-amazon.com/images/I/712jODOMSuL._AC_UY218_.jpg,288,"{5: '29%', 4: '20%', 3: '19%', 2: '13%', 1: '19%'}"
"Selec Make Dual Display, Dual Set Point Short Depth Temperature Controller with bright display, Size : 48 x 48mm [TC544C] (Pack of 1)",20,"3.2 out of 5 stars, rating details",null,"1,485","₹2,805",https://m.media-amazon.com/images/I/71ybFHWaXcL._AC_UY218_.jpg,289,"{5: '36%', 4: '19%', 3: '8%', 2: '9%', 1: '28%'}"
"EvoFox Elite Ops Wired Gaming Controller for PC, Android TV and PS3 with 2.4m Long Cable | Dual Vibration Rumble Motors | Zero Lag Connectivity with Plug and Play functionality |2.4m Long Cable, X-Input & D-Input | Black",99,"4.0 out of 5 stars, rating details",200+ bought in past month,929,"₹1,499",https://m.media-amazon.com/images/I/61VopX4s6qL._AC_UY218_.jpg,290,"{5: '52%', 4: '29%', 3: '4%', 2: '3%', 1: '12%'}"
"PowerA Advantage Wired Gaming Controller for Xbox Series X/S, Xbox One, PC, Windows 10/11, Pink Lemonade, Pink/Yellow (Officially Licensed)","3,609","4.2 out of 5 stars, rating details",null,"2,999","₹2,99,900",https://m.media-amazon.com/images/I/61TK0ecvyBL._AC_UY218_.jpg,291,"{5: '61%', 4: '20%', 3: '6%', 2: '3%', 1: '10%'}"
Real Instruments Digital LED Display Temperature Controller With Thermostat Control Switch NTC Sensor Probe For Egg Incubator (STC-1000),151,"3.9 out of 5 stars, rating details",null,538,"₹1,999",https://m.media-amazon.com/images/I/61to0QFQQ6L._AC_UY218_.jpg,292,"{5: '52%', 4: '17%', 3: '13%', 2: '5%', 1: '13%'}"
STC-1000 Temperature Controller Thermostat Incubator Electronic Digital Display Temperature Relay NTC Sensor (Upgraded -50° ~ 99°C) Multipurpose Controller With Sensor Probe,328,"3.7 out of 5 stars, rating details",50+ bought in past month,520,"₹1,999",https://m.media-amazon.com/images/I/51hWA-tOabL._AC_UY218_.jpg,293,"{5: '47%', 4: '20%', 3: '12%', 2: '6%', 1: '15%'}"
"INKBIRDPLUS Temperature and Humidity Controller, Heating Cooling Thermostat, Temperature Humidity Alarms, Ideal for Greenhouses, Reptiles, Incubators, Home Brewing (UK Plug)",null,null,null,"1,747","₹1,74,700",https://m.media-amazon.com/images/I/61S7FcSJhiL._AC_UY218_.jpg,294,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
Selec Tc 533 Bx Digital Temperature Controller - Selec,44,"3.9 out of 5 stars, rating details",null,"1,425","₹2,405",https://m.media-amazon.com/images/I/81dMrefVt5L._AC_UY218_.jpg,295,"{5: '40%', 4: '32%', 3: '13%', 2: '7%', 1: '8%'}"
Vault Control 1 Passive Stereo Monitor and Volume Controller,81,"4.2 out of 5 stars, rating details",null,"2,649","₹6,000",https://m.media-amazon.com/images/I/51NIdfdN9TL._AC_UY218_.jpg,296,"{5: '64%', 4: '19%', 3: '6%', 2: '0%', 1: '11%'}"
"Geld Tech Motion Sensor Controller for LED Staircase Strip Lights (Adjustable Upto 32 Steps Lighting Controller), (GT-P11)",4,"5.0 out of 5 stars, rating details",null,"2,926","₹6,500",https://m.media-amazon.com/images/I/61aaRfH0lML._AC_UY218_.jpg,297,"{5: '100%', 4: '0%', 3: '0%', 2: '0%', 1: '0%'}"
Porro Fino 4 Pack Xbox 360 Wireless Controller Replacement Battery Pack Cover Shell (Black),6,"4.7 out of 5 stars, rating details",null,449,₹112.25,https://m.media-amazon.com/images/I/510iRNyqR4L._AC_UY218_.jpg,298,"{5: '74%', 4: '26%', 3: '0%', 2: '0%', 1: '0%'}"
"20A Intelligent LCD Solar Controller with USB Output Port, Solar Panel USB Port Solar Panel Battery Intelligent Regulator, Multi-Function Adjustable LCD Display Street Light Controller",14,"3.0 out of 5 stars, rating details",null,549,₹999,https://m.media-amazon.com/images/I/41QNku8H+jL._AC_UY218_.jpg,299,"{5: '27%', 4: '21%', 3: '13%', 2: '10%', 1: '29%'}"
"Kidology Light Table Tennis Self Training Indoor Gaming 2 Racket & 4 Practice Ping Pong Ball Parent Child Interaction Toys for Kids Fun Party Game Sports Toy, Multicolor",null,"3.8 out of 5 stars, rating details",null,398,₹999,null,300,"{5: '55%', 4: '13%', 3: '10%', 2: '6%', 1: '16%'}"
"EvoFox One S Universal 3-Mode Wireless Gaming Controller – HallSense™ Precision Joysticks, Bluetooth 5.0, 2.4GHz & Wired Connectivity, Macro & Precision Buttons, Fast Type-C Charging & Dual Vibration, for PC, Mobile, Android TV, PS4 & Console Gaming.","1,075","4.1 out of 5 stars, rating details",400+ bought in past month,"1,599","₹2,299",https://m.media-amazon.com/images/I/61ZMQy4ln1L._AC_UY218_.jpg,301,"{5: '61%', 4: '18%', 3: '6%', 2: '4%', 1: '11%'}"
"EvoFox Elite X Wired Gaming Controller for PC with 2 Programmable Macro Back Buttons, Adjustable Dual Vibration Motors,Turbo Mode,Analog Triggers, High Precision joysticks,Low Latency Plug and Play,Translucent Shell Controller for pc","2,607","4.0 out of 5 stars, rating details",1K+ bought in past month,"1,099","₹1,899",https://m.media-amazon.com/images/I/61SLwruzA-L._AC_UY218_.jpg,302,"{5: '56%', 4: '20%', 3: '8%', 2: '4%', 1: '12%'}"
Selec Tc 533 Bx Digital Temperature Controller - Selec,44,"3.9 out of 5 stars, rating details",null,"1,425","₹2,405",https://m.media-amazon.com/images/I/81dMrefVt5L._AC_UY218_.jpg,303,"{5: '40%', 4: '32%', 3: '13%', 2: '7%', 1: '8%'}"
Porro Fino 4 Pack Xbox 360 Wireless Controller Replacement Battery Pack Cover Shell (Black),6,"4.7 out of 5 stars, rating details",null,449,₹112.25,https://m.media-amazon.com/images/I/510iRNyqR4L._AC_UY218_.jpg,304,"{5: '74%', 4: '26%', 3: '0%', 2: '0%', 1: '0%'}"
New World PS5 Controller Silicone Cover Case PS5 Controller Skin Anti Slip Protective Case Sleeve for Sony Playstation 5 DualSense Controller with Thumbgrips free - Brown Army,10,"4.7 out of 5 stars, rating details",null,362,₹599,https://m.media-amazon.com/images/I/61yzbdYjjkL._AC_UY218_.jpg,305,"{5: '72%', 4: '28%', 3: '0%', 2: '0%', 1: '0%'}"
Vault Control 1 Passive Stereo Monitor and Volume Controller,81,"4.2 out of 5 stars, rating details",null,"2,649","₹6,000",https://m.media-amazon.com/images/I/51NIdfdN9TL._AC_UY218_.jpg,306,"{5: '64%', 4: '19%', 3: '6%', 2: '0%', 1: '11%'}"
PID-Temperature Controllers - 72 X 72 mm - Selec TC203 Economical PID-ON/OFF Temperature Controller,66,"4.3 out of 5 stars, rating details",null,"1,474","₹2,550",https://m.media-amazon.com/images/I/81kBqDH+kLL._AC_UY218_.jpg,307,"{5: '73%', 4: '11%', 3: '4%', 2: '5%', 1: '7%'}"
"20A Intelligent LCD Solar Controller with USB Output Port, Solar Panel USB Port Solar Panel Battery Intelligent Regulator, Multi-Function Adjustable LCD Display Street Light Controller",14,"3.0 out of 5 stars, rating details",null,549,₹999,https://m.media-amazon.com/images/I/41QNku8H+jL._AC_UY218_.jpg,308,"{5: '27%', 4: '21%', 3: '13%', 2: '10%', 1: '29%'}"
"Selec Make Single Display, Single Set Point Temperature Controller (Simple and Economic), Size : 96 x 96mm [TC303AX] (Pack of 1)",3,"4.6 out of 5 stars, rating details",null,"1,355","₹2,550",https://m.media-amazon.com/images/I/31TM3zsgAmL._AC_UY218_.jpg,309,"{5: '63%', 4: '37%', 3: '0%', 2: '0%', 1: '0%'}"
Quick Sense LED Motion Sensor Controller for LED Staircase LED Strip Lighting Upto 32 Steps Adjustable Lighting Controller (32CH Stair Controller),6,"3.4 out of 5 stars, rating details",null,"3,297","₹9,999",https://m.media-amazon.com/images/I/51Gosvmjk5L._AC_UY218_.jpg,310,"{5: '45%', 4: '21%', 3: '0%', 2: '0%', 1: '34%'}"
"EvoFox Elite Ops Wired Gaming Controller for PC, Android TV and PS3 with 2.4m Long Cable | Dual Vibration Rumble Motors | Zero Lag Connectivity with Plug and Play functionality |2.4m Long Cable, X-Input & D-Input | Black",99,"4.0 out of 5 stars, rating details",200+ bought in past month,929,"₹1,499",https://m.media-amazon.com/images/I/61VopX4s6qL._AC_UY218_.jpg,311,"{5: '52%', 4: '29%', 3: '4%', 2: '3%', 1: '12%'}"
"PowerA Advantage Wired Gaming Controller for Xbox Series X/S, Xbox One, PC, Windows 10/11, Pink Lemonade, Pink/Yellow (Officially Licensed)","3,609","4.2 out of 5 stars, rating details",null,"2,999","₹2,99,900",https://m.media-amazon.com/images/I/61TK0ecvyBL._AC_UY218_.jpg,312,"{5: '61%', 4: '20%', 3: '6%', 2: '3%', 1: '10%'}"
5V-30V DC PWM Speed Controller Mini Electrical Motor Control Switch LED Dimmer Module,52,"3.4 out of 5 stars, rating details",null,107,₹190,https://m.media-amazon.com/images/I/61IocQO39rL._AC_UY218_.jpg,313,"{5: '36%', 4: '17%', 3: '18%', 2: '8%', 1: '21%'}"
WT9 Xbox 360 Controller Replacement Battery Pack Cover Shell - Black,73,"4.1 out of 5 stars, rating details",null,235,₹599,https://m.media-amazon.com/images/I/21Vwq3SY0UL._AC_UY218_.jpg,314,"{5: '59%', 4: '19%', 3: '9%', 2: '0%', 1: '13%'}"
Electronic Spices (Combo of 3) W1209 Digital Temperature Controller Thermostat Module + 12V 2Amp Adapter + 3 Inch Fan,65,"3.9 out of 5 stars, rating details",null,399,₹99.75,https://m.media-amazon.com/images/I/81mM-s7Qo7L._AC_UY218_.jpg,315,"{5: '49%', 4: '20%', 3: '11%', 2: '10%', 1: '10%'}"
YOURBOT XH-W3001 Digital Display Temperature Controller 220V 10A | LED Temperature Controller with Thermostat Control Switch Probe For Egg Incubator,78,"3.8 out of 5 stars, rating details",null,359,₹699,https://m.media-amazon.com/images/I/71vxxGaGv8L._AC_UY218_.jpg,316,"{5: '46%', 4: '28%', 3: '6%', 2: '5%', 1: '15%'}"
Luminous PWM Solar Charge Controller 20Amp (White),4,"4.0 out of 5 stars, rating details",null,780,"₹2,295",https://m.media-amazon.com/images/I/31EPDGzoP6L._AC_UY218_.jpg,317,"{5: '27%', 4: '52%', 3: '21%', 2: '0%', 1: '0%'}"
"TC513CX, Digital Temperature controller with Relay/SSR output, 90 to 270V AC/DC",null,null,null,"1,230","₹2,035",https://m.media-amazon.com/images/I/41Nk3zqAAmL._AC_UY218_.jpg,318,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
xcluma STC-1000 220V AC LCD Digital Thermostat Temperature Control dual Relay HOT and COLD,20,"3.9 out of 5 stars, rating details",null,459,"₹1,199",https://m.media-amazon.com/images/I/61ClB5y1yJL._AC_UY218_.jpg,319,"{5: '57%', 4: '11%', 3: '12%', 2: '7%', 1: '13%'}"
"New World Captain-America Theme Designer Series Thumb Grip Thumstick Analog Extender for PS4, PS5,Xbox Series Controller- 4 PC",4,"4.6 out of 5 stars, rating details",null,299,₹499,https://m.media-amazon.com/images/I/71Z-JZ5sXxL._AC_UY218_.jpg,320,"{5: '56%', 4: '44%', 3: '0%', 2: '0%', 1: '0%'}"
"Zulaxy Anti Vibration Pads for Washing Machine with Suction Cup for Washing Machines Fridge Dryer Levelling Feet Anti-Walk, Anti-Skid,Anti-Vibration and Noise Cancellation (4 Pack)",null,"3.9 out of 5 stars, rating details",null,229,₹57.25,null,321,"{5: '51%', 4: '20%', 3: '10%', 2: '5%', 1: '14%'}"
"EvoFox One S Universal 3-Mode Wireless Gaming Controller – HallSense™ Precision Joysticks, Bluetooth 5.0, 2.4GHz & Wired Connectivity, Macro & Precision Buttons, Fast Type-C Charging & Dual Vibration, for PC, Mobile, Android TV, PS4 & Console Gaming.","1,075","4.1 out of 5 stars, rating details",400+ bought in past month,"1,599","₹2,299",https://m.media-amazon.com/images/I/61ZMQy4ln1L._AC_UY218_.jpg,322,"{5: '61%', 4: '18%', 3: '6%', 2: '4%', 1: '11%'}"
"EvoFox Elite X Wired Gaming Controller for PC with 2 Programmable Macro Back Buttons, Adjustable Dual Vibration Motors,Turbo Mode,Analog Triggers, High Precision joysticks,Low Latency Plug and Play,Translucent Shell Controller for pc","2,607","4.0 out of 5 stars, rating details",1K+ bought in past month,"1,099","₹1,899",https://m.media-amazon.com/images/I/61SLwruzA-L._AC_UY218_.jpg,323,"{5: '56%', 4: '20%', 3: '8%', 2: '4%', 1: '12%'}"
xcluma STC-1000 220V AC LCD Digital Thermostat Temperature Control dual Relay HOT and COLD,20,"3.9 out of 5 stars, rating details",null,459,"₹1,199",https://m.media-amazon.com/images/I/61ClB5y1yJL._AC_UY218_.jpg,324,"{5: '57%', 4: '11%', 3: '12%', 2: '7%', 1: '13%'}"
Electronic Spices 12V Mini 3 Keys Single RGB Color Led Controller Brightness Dimmer for Dc12-24V Led 3528 5050 Strip Light RGB,53,"3.6 out of 5 stars, rating details",null,149,₹200,https://m.media-amazon.com/images/I/51X+rRC6j7L._AC_UY218_.jpg,325,"{5: '48%', 4: '10%', 3: '16%', 2: '6%', 1: '20%'}"
New World For PS4 Playstation 4 Controller Silicon Conductive Silicone Rubber Pads for JMD/JDS 030 /JDS 040 2nd/3rd Gen V2 Controller,41,"4.2 out of 5 stars, rating details",null,248,₹499,https://m.media-amazon.com/images/I/51c2GXNKCZL._AC_UY218_.jpg,326,"{5: '67%', 4: '11%', 3: '6%', 2: '9%', 1: '7%'}"
xcluma Brushless Motor Intelligent dual mode 36V 48V 800W Controller for Electric Vehicle bike scooter e rickshaw,19,"2.9 out of 5 stars, rating details",null,"2,499","₹3,999",https://m.media-amazon.com/images/I/71H4DiMgVHL._AC_UY218_.jpg,327,"{5: '32%', 4: '11%', 3: '12%', 2: '9%', 1: '36%'}"
New World Latest Replacement Board Button Ribbon Cable sheet for PlayStation 4 PS4 Wireless Controller model JDM-050 JDM055,215,"4.1 out of 5 stars, rating details",null,409,₹499,https://m.media-amazon.com/images/I/31HtjfsAPjS._AC_UY218_.jpg,328,"{5: '56%', 4: '15%', 3: '22%', 2: '3%', 1: '4%'}"
"Bee Smart Fully Automatic Water Level Controller Auto on, Auto off, 0-2 HP, 30 A ,Relay ,Model BEEWLC-4 For Mono block & Sump Pumps.",84,"3.2 out of 5 stars, rating details",null,555,₹648,https://m.media-amazon.com/images/I/71hbtKjpMAL._AC_UY218_.jpg,329,"{5: '33%', 4: '20%', 3: '10%', 2: '11%', 1: '26%'}"
"Dual Charging Dock Compatible with Ps-4 Wireless Controller, Store & Charger Controller Ps4/Slim/Pro for Cellular Phones (Black)",null,null,null,999,"₹2,999",https://m.media-amazon.com/images/I/61uzzo74L5L._AC_UY218_.jpg,330,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"Blackt Electrotech (BT42GA) Automatic Digital Garden Water Timer - Programmable, Waterproof Irrigation Controller with LCD Display for Lawns and Pools",7,"4.8 out of 5 stars, rating details",null,"2,249","₹2,24,900",https://m.media-amazon.com/images/I/61FjEnZAr+L._AC_UY218_.jpg,331,"{5: '79%', 4: '21%', 3: '0%', 2: '0%', 1: '0%'}"
"EvoFox Elite Ops Wired Gaming Controller for PC, Android TV and PS3 with 2.4m Long Cable | Dual Vibration Rumble Motors | Zero Lag Connectivity with Plug and Play functionality |2.4m Long Cable, X-Input & D-Input | Black",99,"4.0 out of 5 stars, rating details",200+ bought in past month,929,"₹1,499",https://m.media-amazon.com/images/I/61VopX4s6qL._AC_UY218_.jpg,332,"{5: '52%', 4: '29%', 3: '4%', 2: '3%', 1: '12%'}"
"PowerA Advantage Wired Gaming Controller for Xbox Series X/S, Xbox One, PC, Windows 10/11, Pink Lemonade, Pink/Yellow (Officially Licensed)","3,609","4.2 out of 5 stars, rating details",null,"2,999","₹2,99,900",https://m.media-amazon.com/images/I/61TK0ecvyBL._AC_UY218_.jpg,333,"{5: '61%', 4: '20%', 3: '6%', 2: '3%', 1: '10%'}"
"PS5 Controller Cover, PS5 Controller Accessories Slim Controller Cover Case, Silicone Cover for Game Controller, Protective Cover for Controller, Accessories for Wireless Controller",1,"5.0 out of 5 stars, rating details",null,499,₹599,https://m.media-amazon.com/images/I/61L0cQiFiuL._AC_UY218_.jpg,334,"{5: '100%', 4: '0%', 3: '0%', 2: '0%', 1: '0%'}"
"New World Special Edition Silicon Cover for PS5 Controller Silicon case Cover for PS5 Controller,Skin Sleeve Protector for PS5 Dualsens Controller Accessory Spider-Man Theme",1,"4.0 out of 5 stars, rating details",null,520,₹599,https://m.media-amazon.com/images/I/61xSUbekL6L._AC_UY218_.jpg,335,"{5: '0%', 4: '100%', 3: '0%', 2: '0%', 1: '0%'}"
"Dr Trust USA Orthopedic Electric Heating Pad for Period Pain Relief I Heat Belt For Period Cramps, Lower Back Pain, Lumbar, Shoulder & Knee, 3 Heat Settings with Temperature Controller-368",264,"3.8 out of 5 stars, rating details",100+ bought in past month,799,₹999,https://m.media-amazon.com/images/I/81P56OASgcL._AC_UY218_.jpg,336,"{5: '50%', 4: '21%', 3: '7%', 2: '5%', 1: '17%'}"
"Inkbird PID Temperature Controller Kit, High Voltage 100ACV to 240ACV, Comes with SSR 40DA Solid State Relay, K Type Thermocouple, and White Heat Sink",528,"4.4 out of 5 stars, rating details",null,"2,672","₹5,010",https://m.media-amazon.com/images/I/61n67cfLhwL._AC_UY218_.jpg,337,"{5: '74%', 4: '12%', 3: '6%', 2: '3%', 1: '5%'}"
WT9 Xbox 360 Controller Replacement Battery Pack Cover Shell - Black,73,"4.1 out of 5 stars, rating details",null,235,₹599,https://m.media-amazon.com/images/I/21Vwq3SY0UL._AC_UY218_.jpg,338,"{5: '59%', 4: '19%', 3: '9%', 2: '0%', 1: '13%'}"
Robocraze 220V 10A Digital Display Temperature Controller | XH-W3001 LED Temperature Controller with Thermostat Control Switch Probe,73,"3.7 out of 5 stars, rating details",null,411,"₹1,199",https://m.media-amazon.com/images/I/61H4EXgL2oL._AC_UY218_.jpg,339,"{5: '42%', 4: '26%', 3: '11%', 2: '9%', 1: '12%'}"
New World PS5 Controller Silicone Cover Case Anti Slip Protective Case Sleeve for Sony Playstation 5 DualSense Controller with Thumbgrips Free - Black,441,"4.3 out of 5 stars, rating details",100+ bought in past month,425,₹599,https://m.media-amazon.com/images/I/71MKApuaazL._AC_UY218_.jpg,340,"{5: '62%', 4: '21%', 3: '9%', 2: '5%', 1: '3%'}"
"Verilux® PS5 Controller Cover Case, Anti-Slip Sweat Proof Silicone Cover Skin PS5 Controller Skin Cover for PS5 Dual Sense Controller with Thumb Grip Caps, Joystick Protectors and Cover Wrap Sticker",8,"4.1 out of 5 stars, rating details",null,"1,034","₹1,499",https://m.media-amazon.com/images/I/616ba5pTniL._AC_UY218_.jpg,341,"{5: '54%', 4: '31%', 3: '0%', 2: '0%', 1: '15%'}"
"Kidology Light Table Tennis Self Training Indoor Gaming 2 Racket & 4 Practice Ping Pong Ball Parent Child Interaction Toys for Kids Fun Party Game Sports Toy, Multicolor",null,"3.8 out of 5 stars, rating details",null,398,₹999,null,342,"{5: '55%', 4: '13%', 3: '10%', 2: '6%', 1: '16%'}"
"GameSir G7 SE Wired Controller for Xbox Series X|S, Xbox One & Windows 10/11, Plug and Play Gaming Gamepad with Hall Effect Joysticks/Hall Trigger, 3.5mm Audio Jack","11,590","4.3 out of 5 stars, rating details",50+ bought in past month,"4,499","₹9,999",https://m.media-amazon.com/images/I/51iXILIT27L._AC_UY218_.jpg,343,"{5: '71%', 4: '13%', 3: '5%', 2: '3%', 1: '8%'}"
"EvoFox One S Universal 3-Mode Wireless Gaming Controller – HallSense™ Precision Joysticks, Bluetooth 5.0, 2.4GHz & Wired Connectivity, Macro & Precision Buttons, Fast Type-C Charging & Dual Vibration, for PC, Mobile, Android TV, PS4 & Console Gaming.","1,075","4.1 out of 5 stars, rating details",400+ bought in past month,"1,599","₹2,299",https://m.media-amazon.com/images/I/61ZMQy4ln1L._AC_UY218_.jpg,344,"{5: '61%', 4: '18%', 3: '6%', 2: '4%', 1: '11%'}"
xcluma Brushless Motor Intelligent dual mode 36V 48V 800W Controller for Electric Vehicle bike scooter e rickshaw,19,"2.9 out of 5 stars, rating details",null,"2,499","₹3,999",https://m.media-amazon.com/images/I/71H4DiMgVHL._AC_UY218_.jpg,345,"{5: '32%', 4: '11%', 3: '12%', 2: '9%', 1: '36%'}"
"New World Silicone Cover Case for Xbox Series X/S Controller, Rubber Skin Protector for Xbox Series X/S Controller with Matching Thumb Grips - Black",95,"4.4 out of 5 stars, rating details",null,599,null,https://m.media-amazon.com/images/I/51dgvlyFOnL._AC_UY218_.jpg,346,"{5: '75%', 4: '11%', 3: '5%', 2: '3%', 1: '6%'}"
"Bee Smart Fully Automatic Water Level Controller Auto on, Auto off, 0-2 HP, 30 A ,Relay ,Model BEEWLC-4 For Mono block & Sump Pumps.",84,"3.2 out of 5 stars, rating details",null,555,₹648,https://m.media-amazon.com/images/I/71hbtKjpMAL._AC_UY218_.jpg,347,"{5: '33%', 4: '20%', 3: '10%', 2: '11%', 1: '26%'}"
"NiTHO HEXAGON Wireless RGB Controller for PS4, PS5 (with PS4 Games Only), PC, Android & iOS, Gamepad Joystick with RGB LED Lights | Vibration | 6-Axis Motion Sensor | Touchpad | Trigger Sets | Speaker",319,"3.6 out of 5 stars, rating details",null,"1,929","₹1,92,900",https://m.media-amazon.com/images/I/71U97gKvuSL._AC_UY218_.jpg,348,"{5: '44%', 4: '22%', 3: '11%', 2: '4%', 1: '19%'}"
"Blackt Electrotech (BT42GA) Automatic Digital Garden Water Timer - Programmable, Waterproof Irrigation Controller with LCD Display for Lawns and Pools",7,"4.8 out of 5 stars, rating details",null,"2,249","₹2,24,900",https://m.media-amazon.com/images/I/61FjEnZAr+L._AC_UY218_.jpg,349,"{5: '79%', 4: '21%', 3: '0%', 2: '0%', 1: '0%'}"
Porro Fino Wireless Gaming Controller Joystick Support for Android Phone Smart Box Smart TV & Smart Phone X3 Bluetooth Wireless Gamepad Controller Handle for Android Smartphone,43,"3.8 out of 5 stars, rating details",null,898,"₹1,999",https://m.media-amazon.com/images/I/41gkNwugNUL._AC_UY218_.jpg,350,"{5: '50%', 4: '17%', 3: '14%', 2: '5%', 1: '14%'}"
"Dr Trust USA Orthopedic Electric Heating Pad for Period Pain Relief I Heat Belt For Period Cramps, Lower Back Pain, Lumbar, Shoulder & Knee, 3 Heat Settings with Temperature Controller-368",264,"3.8 out of 5 stars, rating details",100+ bought in past month,799,₹999,https://m.media-amazon.com/images/I/81P56OASgcL._AC_UY218_.jpg,351,"{5: '50%', 4: '21%', 3: '7%', 2: '5%', 1: '17%'}"
"New World Replacement Thumbstick Cap for Xbox Series X/S Controller, Replacement Analog Joystick Caps for Xbox Series X Xbox Series S Controller- Black 2pc",12,"3.6 out of 5 stars, rating details",null,299,"₹14,950",https://m.media-amazon.com/images/I/51zRKtkyJJL._AC_UY218_.jpg,352,"{5: '47%', 4: '23%', 3: '0%', 2: '0%', 1: '30%'}"
"EvoFox Elite X Wired Gaming Controller for PC with 2 Programmable Macro Back Buttons, Adjustable Dual Vibration Motors,Turbo Mode,Analog Triggers, High Precision joysticks,Low Latency Plug and Play,Translucent Shell Controller for pc","2,607","4.0 out of 5 stars, rating details",1K+ bought in past month,"1,099","₹1,899",https://m.media-amazon.com/images/I/61SLwruzA-L._AC_UY218_.jpg,353,"{5: '56%', 4: '20%', 3: '8%', 2: '4%', 1: '12%'}"
"EvoFox Elite Ops Wired Gaming Controller for PC, Android TV and PS3 with 2.4m Long Cable | Dual Vibration Rumble Motors | Zero Lag Connectivity with Plug and Play functionality |2.4m Long Cable, X-Input & D-Input | Black",99,"4.0 out of 5 stars, rating details",200+ bought in past month,929,"₹1,499",https://m.media-amazon.com/images/I/61VopX4s6qL._AC_UY218_.jpg,354,"{5: '52%', 4: '29%', 3: '4%', 2: '3%', 1: '12%'}"
"New World Special Edition Silicon Cover for PS5 Controller Silicon case Cover for PS5 Controller,Skin Sleeve Protector for PS5 Dualsens Controller Accessory Spider-Man Theme",1,"4.0 out of 5 stars, rating details",null,520,₹599,https://m.media-amazon.com/images/I/61xSUbekL6L._AC_UY218_.jpg,355,"{5: '0%', 4: '100%', 3: '0%', 2: '0%', 1: '0%'}"
Amazon Basics Flameless LED Candles with Remote Controller & Timer | Golden Acrylic Fiber Glass | Set of 3 | (Golden),"2,223","4.1 out of 5 stars, rating details",300+ bought in past month,929,₹309.67,https://m.media-amazon.com/images/I/61+E2IwH01L._AC_UY218_.jpg,356,"{5: '60%', 4: '17%', 3: '9%', 2: '3%', 1: '11%'}"
GAMENOPHOBIA Replacement Button Ribbon Cable Sheet for PlayStation 4 PS4 Wireless Controller JDM-040 – Flex Circuit Board Repair Part,22,"4.3 out of 5 stars, rating details",null,225,₹499,https://m.media-amazon.com/images/I/3182M+x24xL._AC_UY218_.jpg,357,"{5: '78%', 4: '6%', 3: '0%', 2: '0%', 1: '16%'}"
"Inkbird PID Temperature Controller Kit, High Voltage 100ACV to 240ACV, Comes with SSR 40DA Solid State Relay, K Type Thermocouple, and White Heat Sink",528,"4.4 out of 5 stars, rating details",null,"2,672","₹5,010",https://m.media-amazon.com/images/I/61n67cfLhwL._AC_UY218_.jpg,358,"{5: '74%', 4: '12%', 3: '6%', 2: '3%', 1: '5%'}"
New World PS5 Controller Silicone Cover Case PS5 Controller Skin Anti Slip Protective Case Sleeve for Sony Playstation 5 DualSense Controller with Thumbgrips free - Brown Army,10,"4.7 out of 5 stars, rating details",null,362,₹599,https://m.media-amazon.com/images/I/61yzbdYjjkL._AC_UY218_.jpg,359,"{5: '72%', 4: '28%', 3: '0%', 2: '0%', 1: '0%'}"
"Anzailala 8 Pairs/16 PCS Controller Silicone Joystick Thumb Grips Caps,Luminous and non-slip,Suitable for 360, PS2,PS3, PS4",309,"4.0 out of 5 stars, rating details",100+ bought in past month,268,₹999,https://m.media-amazon.com/images/I/61103IQzRqL._AC_UY218_.jpg,360,"{5: '48%', 4: '25%', 3: '15%', 2: '4%', 1: '8%'}"
Robocraze 220V 10A Digital Display Temperature Controller | XH-W3001 LED Temperature Controller with Thermostat Control Switch Probe,73,"3.7 out of 5 stars, rating details",null,411,"₹1,199",https://m.media-amazon.com/images/I/61H4EXgL2oL._AC_UY218_.jpg,361,"{5: '42%', 4: '26%', 3: '11%', 2: '9%', 1: '12%'}"
"NiTHO Controller Charging Station with 2 Rechargeable Battery Packs, Compatible with Xbox Series X|S, Xbox One/One X/S Elite, Dual Charging Dock, USB-C Cable Included",267,"4.5 out of 5 stars, rating details",null,"1,699","₹2,299",https://m.media-amazon.com/images/I/71+FPBxxmlL._AC_UY218_.jpg,362,"{5: '79%', 4: '11%', 3: '2%', 2: '2%', 1: '6%'}"
"Zulaxy Anti Vibration Pads for Washing Machine with Suction Cup for Washing Machines Fridge Dryer Levelling Feet Anti-Walk, Anti-Skid,Anti-Vibration and Noise Cancellation (4 Pack)",null,"3.9 out of 5 stars, rating details",null,229,₹57.25,null,363,"{5: '51%', 4: '20%', 3: '10%', 2: '5%', 1: '14%'}"
